Date,Close,High,Low,Open,Volume
8/20/15,6.972829342,7.20553955,6.918840806,6.930518322,28768959
8/21/15,6.778198242,7.138940584,6.689345443,7.099760793,24265771
8/24/15,6.118150234,6.744350754,6.050452924,6.532796459,30257233
8/25/15,5.915058613,6.346629621,5.805050673,6.278932303,17921260
8/26/15,5.542722702,5.855822962,5.517336009,5.855822962,29317632
8/27/15,5.805854797,5.862724937,5.525747839,5.602140388,31486566
8/28/15,6.052008152,6.179329581,5.831317622,5.848293785,27216996
8/31/15,5.899222851,5.941663466,5.627604209,5.924687301,23249786
9/1/15,5.72946167,6.094449453,5.67853317,5.967128406,21708481
9/2/15,5.678533077,5.754926028,5.517259295,5.720973291,16475937
9/3/15,5.500282764,5.865270517,5.474818314,5.593651875,18793372
9/4/15,5.44086504,5.466329485,5.28807958,5.44086504,16289214
9/8/15,5.534234524,5.602139177,5.389936933,5.500282197,12930622
9/9/15,5.322032928,5.551211364,5.305056763,5.440866087,18821666
9/10/15,5.271104813,5.445110622,5.203200146,5.432378598,17477056
9/11/15,5.389937878,5.432378496,5.050414146,5.203200048,21089733
9/14/15,5.288079262,5.432376834,5.227728752,5.339007745,14767477
9/15/15,5.305055141,5.449352706,5.211686058,5.245638378,12510817
9/16/15,5.687020302,5.703996466,5.415401673,5.440865717,31869153
9/17/15,5.805854797,5.971372325,5.508771267,5.593652507,27384642
9/18/15,5.72946167,5.95015224,5.653068718,5.890735454,28534496
9/21/15,5.585161686,5.729459243,5.568185527,5.644578446,16617100
9/22/15,5.186223507,5.483306599,5.160759057,5.440865984,20557364
9/23/15,5.04192543,5.288080004,5.016460983,5.27959172,16236185
9/24/15,5.568186283,5.585162445,5.109829514,5.160757999,33176583
9/25/15,5.576677322,5.627605833,5.398427335,5.432379675,22610018
9/28/15,5.313542843,5.491792304,5.313542843,5.398423635,17149027
9/29/15,5.271104813,5.483307098,5.220176313,5.372961813,13473420
9/30/15,5.398426056,5.398426056,5.126806995,5.211687825,19587321
10/1/15,5.254128456,5.51301509,5.203199958,5.440866283,14436341
10/2/15,5.576677322,5.627605833,5.449355845,5.457843727,19709650
10/5/15,5.814340591,5.890733518,5.61062666,5.627602821,20577041
10/6/15,6.196306705,6.332116034,5.984104427,6.018056759,28730805
10/7/15,6.145376682,6.323626596,6.026543541,6.213281739,22381715
10/8/15,6.07747221,6.383043558,6.01805584,6.035032003,21249099
10/9/15,6.45943737,6.501877582,6.272699141,6.323627639,21280228
10/12/15,6.289675236,6.646175119,6.183574099,6.637687238,19924034
10/13/15,6.33211565,6.493389421,6.179330164,6.281187155,14780702
10/14/15,6.943256855,6.960232612,6.535828174,6.544316457,31095439
10/15/15,6.926282406,6.951746453,6.718324265,6.815937121,22679094
10/16/15,6.663149834,6.926280546,6.637685793,6.858375898,16388788
10/19/15,6.416996479,6.70559169,6.391532434,6.586758535,15870260
10/20/15,6.697103977,6.807449667,6.459437646,6.493389979,17046919
10/21/15,6.374556541,6.620711148,6.34909209,6.569782246,16281599
10/22/15,6.442459583,6.561292714,6.323626048,6.332114331,15244890
10/23/15,6.578269482,6.637686255,6.32362663,6.544317155,20953374
10/26/15,6.36606741,6.586757941,6.36606741,6.578269656,12566603
10/27/15,6.408507347,6.442459671,6.255721486,6.340602295,16647302
10/28/15,6.527342796,6.951746992,6.315140496,6.501878342,31878561
10/29/15,6.637686729,7.070579122,6.467924681,6.484900846,30773093
10/30/15,6.527342796,6.785380709,6.527342796,6.646175971,17542683
11/2/15,6.58675909,6.63768759,6.400020854,6.459437639,12999730
11/3/15,6.654661655,6.7225663,6.450947317,6.484899639,16128159
11/4/15,6.42548418,6.790471899,6.383043569,6.714078961,18670601
11/5/15,6.247234821,6.416996472,6.119913381,6.391532427,31333698
11/6/15,5.984102726,6.102935855,5.856781314,5.94166212,23364985
11/9/15,6.247234821,6.272698867,5.95863961,6.008294782,13644818
11/10/15,6.111423969,6.196305184,6.043519321,6.136888415,8845139
11/11/15,6.179329872,6.230258365,6.077472482,6.145377139,8534312
11/12/15,6.408507347,6.518852196,6.018055221,6.085959868,19297064
11/13/15,6.400019169,6.442459776,6.255721589,6.357578561,10517420
11/16/15,6.476411819,6.569780504,6.408507174,6.442459497,11116337
11/17/15,5.93317461,6.467924368,5.87375824,6.450948204,25871116
11/18/15,6.136888504,6.16235295,5.856781625,5.992590923,13848787
11/19/15,6.400019169,6.450947655,6.111424009,6.179329062,15310165
11/20/15,6.102936268,6.510364571,6.060495659,6.4509478,12521367
11/23/15,6.043520927,6.136890045,5.967128381,6.043520927,9627171
11/24/15,6.264210224,6.340602755,5.992591211,6.128400515,13601822
11/25/15,6.28123188,6.383365633,6.136542194,6.174842453,9490345
11/27/15,6.051431656,6.187610014,5.996109097,6.10249854,7677918
11/30/15,6.247189522,6.323789661,6.068455188,6.076966134,15264275
12/1/15,6.468478203,6.485500498,6.196121482,6.281232957,15541681
12/2/15,6.315277576,6.413155672,6.170587865,6.264210691,11738137
12/3/15,6.442945957,6.579124339,6.349323117,6.374856361,14349932
12/4/15,6.88552475,6.8940361,6.511033869,6.553589402,30525270
12/7/15,6.545078278,6.787646066,6.50252234,6.774879448,14452994
12/8/15,6.400390625,6.59614727,6.357834674,6.562102671,13196356
12/9/15,6.579122066,6.706789458,6.476988316,6.545077483,14169234
12/10/15,6.519544125,6.689767456,6.511033181,6.55358871,10032787
12/11/15,6.59614706,6.698280853,6.289745277,6.41741272,15208973
12/14/15,6.000364304,6.587633628,6.000364304,6.536566748,21190475
12/15/15,6.042920589,6.119521122,5.906742225,6.059942885,16431421
12/16/15,6.511034966,6.596146451,6.145054967,6.196122265,24884355
12/17/15,5.906741619,6.187609669,5.906741619,6.179098725,20657113
12/18/15,6.153564453,6.281231846,5.974830184,6.017386117,21499659
12/21/15,6.357832909,6.468478026,6.238676847,6.28974373,16836512
12/22/15,6.357832909,6.536567205,6.306766025,6.323788319,13543741
12/23/15,6.519544125,6.536566417,6.353576874,6.391877134,10689135
12/24/15,6.655724049,6.68976864,6.55358987,6.570612165,5990081
12/28/15,6.408900738,6.557845726,6.349322499,6.545079106,9600707
12/29/15,6.459967613,6.545079093,6.357833432,6.485500854,9923472
12/30/15,6.272722244,6.340811431,6.221655354,6.281233596,6921181
12/31/15,6.28123188,6.332298757,6.204631363,6.247187296,7760140
1/4/16,6.59614706,6.698280853,6.468479617,6.545080164,16527680
1/5/16,6.511034966,6.66423564,6.459968074,6.638702397,10414729
1/6/16,6.7578578,6.86322574,6.655724027,6.664234971,27686149
1/7/16,7.44726181,7.515350996,6.996170751,7.00468129,38294616
1/8/16,7.166394711,7.396195542,7.055749565,7.217461201,23230877
1/11/16,6.936592102,7.251505601,6.766369137,7.200438306,23090642
1/12/16,6.723813057,6.851480473,6.562101051,6.842969123,21540848
1/13/16,6.842969894,7.021704216,6.63870233,6.655724627,20810133
1/14/16,6.451454639,6.877012338,6.332298598,6.723811712,24016929
1/15/16,6.723813057,6.842969123,6.613167936,6.800413182,33732390
1/19/16,6.459967613,6.791902588,6.285488978,6.774880292,30793502
1/20/16,6.902548313,7.021704808,6.613169239,6.63870289,29242653
1/21/16,7.089792252,7.106814952,6.655723545,6.740835017,23635059
1/22/16,7.302571774,7.353639067,6.885525325,6.894036676,23254271
1/25/16,7.889841557,7.94516371,7.39619379,7.43874973,36759854
1/26/16,8.111131668,8.140920585,7.906012653,8.008997891,28798645
1/27/16,8.374980927,8.405876184,7.855799687,7.906867,29430325
1/28/16,8.221776962,8.455834251,7.915375624,8.111131832,24910950
1/29/16,8.4345541,8.468598686,8.08559689,8.08559689,17992804
2/1/16,8.570734978,8.766492014,8.409023349,8.536690382,16789525
2/2/16,8.391999245,8.553711658,8.217520617,8.426043835,12445405
2/3/16,9.132470131,9.192048776,8.477111531,8.494133422,23069440
2/4/16,9.515474319,9.736763797,9.221839159,9.285672678,33190258
2/5/16,9.906986237,9.906986237,9.030336552,9.209070867,23221730
2/8/16,10.13678741,10.60915687,10.03465363,10.15381012,39137300
2/9/16,9.549515724,10.35807525,9.515471138,10.25594149,32382798
2/10/16,9.855918884,9.872941586,8.996291907,9.294182701,27484602
2/11/16,10.18785477,10.77512422,10.13678747,10.73256827,33802229
2/12/16,10.42616367,10.48574149,9.889960873,9.949538691,18948960
2/16/16,9.864429474,10.24743131,9.779317593,9.838896234,24506120
2/17/16,10.11976528,10.21338771,9.787829889,9.983586097,22666613
2/18/16,10.74959087,10.78363547,9.94103116,10.00912035,32223316
2/19/16,10.69001198,11.01343518,10.5538328,10.6049001,23408104
2/22/16,10.9112978,11.1751439,10.31551726,10.34956183,24522491
2/23/16,11.52410698,11.54964022,10.97939262,11.02194857,34518509
2/24/16,11.47303772,12.29862007,11.20365988,11.84752903,40164482
2/25/16,11.57532501,11.82251528,11.37927792,11.37927792,21645514
2/26/16,11.53270435,11.59237152,11.10651424,11.10651424,18683040
2/29/16,11.83956146,11.93332299,11.59237123,11.62646641,17054666
3/1/16,11.3110857,11.95037085,11.166181,11.93332286,21339816
3/2/16,11.57532501,11.59237301,11.27699157,11.33665874,14807393
3/3/16,11.85660839,12.01003709,11.562537,11.56679899,20358173
3/4/16,11.69465637,12.61522691,11.60089403,11.97594177,31809667
3/7/16,11.8139925,12.50442101,11.60089739,11.90775487,31943635
3/8/16,11.3622303,12.20608667,11.20036293,12.05265876,25467999
3/9/16,11.6690855,11.75432385,10.77408687,10.98718194,38506171
3/10/16,12.07822895,12.24018085,11.8139907,11.90775305,23644041
3/11/16,11.8907032,12.22313176,11.82251285,12.01856071,15391508
3/14/16,11.65203762,12.17198926,11.64351362,11.99298938,18798921
3/15/16,12.09527588,12.14641905,11.61794337,11.74580009,26884935
3/16/16,12.93913174,12.97322691,11.71170379,11.89922766,30385510
3/17/16,12.59817982,13.22894182,12.57260864,12.99879876,31420719
3/18/16,12.56408691,12.79849201,12.402135,12.50442055,23750462
3/21/16,12.52146339,12.70472525,12.38934471,12.47032104,15666206
3/22/16,12.35951424,12.84537074,12.29132388,12.76865639,16880299
3/23/16,11.3110857,11.87365651,11.27698971,11.87365651,31731788
3/24/16,11.55827713,11.65203867,11.28551488,11.40484842,13017537
3/28/16,11.60089493,11.66908528,11.37075268,11.58384775,9792338
3/29/16,11.97594357,12.06118111,11.54122941,11.68613413,18276093
3/30/16,11.71170521,11.96741946,11.50713413,11.88218111,15901126
3/31/16,11.57532501,11.93332482,11.56680101,11.89922964,11407417
4/1/16,11.63498974,11.67760891,11.11503809,11.2599428,14609483
4/4/16,11.50713348,11.66908538,11.41337195,11.57532384,11364486
4/5/16,11.94184971,11.97594489,11.5241835,11.84808734,13422963
4/6/16,11.90775108,12.0185606,11.76284639,11.85660792,17235887
4/7/16,12.37656021,12.51294091,12.14641718,12.17198836,23742776
4/8/16,12.93913174,13.05846444,12.45327447,12.45327447,20659166
4/11/16,13.90232468,13.95346867,13.1437066,13.16927778,26117556
4/12/16,13.93641567,14.20491587,13.59546313,13.87674932,19119183
4/13/16,13.68070221,13.85117891,13.51875032,13.64660785,15609475
4/14/16,13.14370441,13.75741765,12.87094298,13.63808493,21159249
4/15/16,13.33122635,13.43351187,12.94765462,13.19484484,12918134
4/18/16,13.48465443,13.56989277,13.2459882,13.56989277,11408834
4/19/16,13.91084766,14.11968157,13.72332456,13.95346766,20983630
4/20/16,13.54432106,14.19212937,13.30565403,13.90231998,24825357
4/21/16,13.92789173,14.2347491,13.65086753,13.83412939,24330852
4/22/16,13.74037457,14.10689682,13.47613625,13.75742094,15879807
4/25/16,13.73184776,13.88527648,13.6466094,13.85118049,13938859
4/26/16,14.04722214,14.14098446,13.66365211,13.7744608,15014307
4/27/16,14.15803528,14.25179599,13.74036919,14.14098728,18354489
4/28/16,14.95927334,15.04451169,14.28589376,14.31146575,18303995
4/29/16,16.51061058,16.53618095,15.30023024,15.30875261,35544577
5/2/16,16.28899384,16.62142175,16.05032668,16.58732575,32055396
5/3/16,15.666749,16.11424995,15.49627392,15.94803443,21664522
5/4/16,14.88255501,15.74354523,14.76322232,15.18088835,24376496
5/5/16,15.23203182,15.50479317,14.9081265,15.18088785,16441607
5/6/16,15.74346447,16.05884591,15.46217902,15.47922702,17336250
5/9/16,14.82289028,15.25760435,14.74617594,15.18089001,15197051
5/10/16,15.28318214,15.34284852,14.66955333,14.84846791,14466714
5/11/16,15.71789646,15.98204941,15.22351585,15.72642046,17898658
5/12/16,15.44513035,15.895187,15.30022565,15.70084376,11745342
5/13/16,15.69232368,15.93099079,15.41956221,15.41956221,13041577
5/16/16,16.11850739,16.31455442,15.89688837,16.10145939,14310866
5/17/16,16.51061058,16.81746645,15.9139436,16.00770597,24633320
5/18/16,15.01894093,16.51912876,14.97632094,16.24636733,29601487
5/19/16,15.47070122,15.59003556,14.53308262,14.72060731,24393661
5/20/16,15.51331329,15.74345461,15.00188508,15.59854997,15001606
5/23/16,15.26613045,15.52184388,15.06155938,15.21498809,14188105
5/24/16,14.41374969,15.17236759,14.3967017,14.91665417,18608152
5/25/16,14.72913074,14.90812981,13.84257,14.24327266,21650109
5/26/16,14.61819363,15.17288415,14.48165487,15.01927764,15775117
5/27/16,14.18297577,14.67792911,14.1147064,14.46458712,20207833
5/31/16,14.3109827,14.67793123,13.99523581,14.15737619,24945918
6/1/16,14.42191601,14.7120612,14.18724018,14.49871924,13250764
6/2/16,14.47312069,14.56699169,14.19150931,14.25977869,10785775
6/3/16,16.36759758,16.41026533,15.36062314,15.36062314,30024066
6/6/16,16.14571571,16.38465924,15.82996897,16.29078828,18178142
6/7/16,16.06038284,16.26945868,15.92384412,15.95797961,11307770
6/8/16,16.40172958,16.99908773,16.29932635,16.67480866,19426847
6/9/16,16.70894241,16.78574565,16.3675956,16.41026334,12847737
6/10/16,16.73455048,17.44275973,16.63641333,16.92229089,24422179
6/13/16,17.25509834,17.46844032,17.03322249,17.36603708,20665782
6/14/16,16.88814545,17.3489631,16.73880514,17.31482924,16446072
6/15/16,17.49403572,17.73058981,16.76867294,16.79427455,22493121
6/16/16,17.11856461,18.26207806,16.97349196,18.09993765,26977016
6/17/16,17.16122437,17.51110498,16.90521309,17.41723402,34172179
6/20/16,16.86255074,16.94788786,16.34199577,16.54680388,17291621
6/21/16,16.35052872,16.77721266,16.34199484,16.54680294,21145562
6/22/16,16.76868057,16.8070822,16.21399171,16.40173208,14406481
6/23/16,16.51266861,16.87108318,16.43586537,16.58947185,10300799
6/24/16,17.46844101,17.98899597,17.04175704,17.9207266,29070644
6/27/16,18.01459694,18.25097858,17.2294984,17.92072595,30838684
6/28/16,17.60497856,17.94632701,17.42577209,17.52817695,18657119
6/29/16,17.72444916,18.2194024,17.69884754,17.77565077,24508705
6/30/16,18.21940422,18.28767358,17.79272029,17.92072514,16018271
7/1/16,18.95329857,19.04716955,18.47541304,18.62901951,19039506
7/5/16,19.11543655,19.31094411,18.56074786,19.17517203,20969503
7/6/16,19.76399612,20.02853966,19.42264936,19.47385097,27342089
7/7/16,19.07277298,19.65306341,18.72289227,19.62319567,24499335
7/8/16,19.04717064,19.21784486,18.62902058,18.93623353,26778438
7/11/16,18.80822945,18.94476818,18.63755521,18.76556007,19637475
7/12/16,17.5964489,18.77409602,17.57938115,18.7484944,33603801
7/13/16,17.9889946,18.19056037,17.75858488,18.01459622,26819748
7/14/16,18.32180977,18.33887752,17.36603855,17.55377892,21123625
7/15/16,18.26207733,18.40714998,17.99753367,18.04020143,13230206
7/18/16,18.44128036,18.45408036,18.14260128,18.27914001,10088019
7/19/16,18.40715027,18.48395353,18.21940987,18.36448251,10916467
7/20/16,16.99055481,17.98046145,16.92655157,17.9377937,24659078
7/21/16,17.41724205,17.56231469,17.0929629,17.27216941,24970494
7/22/16,17.53671265,17.68178528,17.22096738,17.33190451,11836088
7/25/16,16.9222908,17.31484101,16.666281,17.29777325,17665999
7/26/16,17.45137405,17.52817729,17.02469011,17.22096433,15629689
7/27/16,18.21940422,18.29620746,17.44283959,17.74151867,19945288
7/28/16,18.15113831,18.53515294,17.79272367,18.33034481,17977090
7/29/16,18.65462875,18.85943692,18.3815512,18.47542059,14770281
8/1/16,18.97037125,19.02584063,18.36448072,18.63755823,14477214
8/2/16,19.36292076,19.57626277,19.03010613,19.18371263,19349397
8/3/16,19.13250542,19.26051026,18.84236025,19.23491027,11689052
8/4/16,19.08984184,19.3714532,19.07277409,19.27758221,12075057
8/5/16,18.12553406,18.56928576,17.98046145,18.41567927,23499086
8/8/16,18.27913857,18.60341762,18.03166112,18.05726274,12216855
8/9/16,18.33887672,18.47541546,18.22793961,18.39007834,10658767
8/10/16,18.57781792,18.85089536,18.38154371,18.83382761,15634375
8/11/16,18.55221558,18.84662688,18.4583446,18.55221558,10013829
8/12/16,18.56075096,18.93623328,18.44981386,18.84236229,8425820
8/15/16,18.35594368,18.62475502,18.27060656,18.52661628,7995334
8/16/16,18.19380379,18.44981514,17.85245694,18.39861189,13668134
8/17/16,17.80978584,17.99752616,17.39163421,17.98899229,14910059
8/18/16,17.95486259,18.08286746,17.82258998,17.92926097,8461274
8/19/16,17.58791351,17.72445225,17.4684409,17.66471676,9102915
8/22/16,17.40017128,17.41723903,17.13562768,17.21243092,8994789
8/23/16,17.14416122,17.57937905,17.11002573,17.46844031,10538570
8/24/16,15.5056982,16.83695196,15.40329332,16.82841809,30358572
8/25/16,15.59956741,15.81290941,15.36062379,15.47156091,17159844
8/26/16,15.54836369,16.20545741,15.28390634,15.96651379,22435710
8/29/16,15.71068192,15.91144428,15.2920723,15.36895995,10220520
8/30/16,14.88200378,15.59107737,14.76240152,15.57399087,18914670
8/31/16,14.53174114,14.93326426,14.30962145,14.61717204,36423746
9/1/16,15.20663643,15.35186842,14.3181596,14.42067535,22556546
9/2/16,15.51418781,15.94134056,15.27498169,15.66796306,22968325
9/6/16,16.26598167,16.30015306,15.81319906,15.94134459,17266428
9/7/16,16.15492249,16.24035339,15.7619426,16.1890955,12273074
9/8/16,15.74485588,16.29161106,15.67651148,16.12075088,11361442
9/9/16,14.97597694,15.57398985,14.78802868,15.55690335,18497928
9/12/16,15.18101311,15.37750303,14.62571471,14.72823049,19469964
9/13/16,14.77094841,15.13829854,14.57445683,15.010153,14610847
9/14/16,14.6855135,15.06140678,14.48475116,14.92471802,16072799
9/15/16,15.07849121,15.55049479,14.52319298,14.65133848,25980231
9/16/16,14.81366348,15.19810176,14.57445726,14.92472253,22759856
9/19/16,14.6855135,15.07849328,14.65134049,15.02723541,8791927
9/20/16,14.69405651,14.89908965,14.60008238,14.73677114,8649517
9/21/16,15.9669733,16.06094582,14.89054797,14.9332626,27350825
9/22/16,15.83028412,16.39412571,15.63379258,16.1634628,18682679
9/23/16,15.47148132,15.83883314,15.39459366,15.82174663,10709260
9/26/16,15.30915642,15.73630922,15.29206991,15.54836257,10404345
9/27/16,15.03578186,15.2322718,14.83929192,15.14684089,11570496
9/28/16,15.39458847,15.5398205,14.77094573,15.04432328,11929502
9/29/16,15.32624435,15.49710451,15.07849492,15.29207134,9713196
9/30/16,15.13829708,15.71068199,15.1041257,15.65088085,11203228
10/3/16,14.85637188,15.26643975,14.73676963,15.12120775,10306406
10/4/16,13.1990242,14.32670839,13.14776631,14.30962188,37037463
10/5/16,13.65180302,13.69041793,13.26736566,13.49802856,17982834
10/6/16,13.36134148,13.48948701,13.07087741,13.27591058,18020828
10/7/16,13.43822861,13.80558033,13.07942095,13.75432244,22006036
10/10/16,13.31008434,13.64753553,13.2502832,13.60054845,12979505
10/11/16,13.25882339,13.57491637,13.17339251,13.35279672,14359578
10/12/16,13.52365971,13.71160638,13.21610994,13.33571222,16397308
10/13/16,13.66889191,13.9764425,13.41345467,13.67743516,13261178
10/14/16,13.40405464,13.74577737,13.38696895,13.49802878,11524502
10/17/16,13.58345985,13.68597725,13.41259888,13.43822782,7445996
10/18/16,13.98498535,14.05332974,13.72869266,13.8910112,13587384
10/19/16,14.77094841,14.8905507,14.04478814,14.26690785,29577118
10/20/16,14.55736542,14.8136564,14.21282298,14.7965699,15876267
10/21/16,14.45485592,14.58300148,14.3010806,14.54028683,8517693
10/24/16,14.12167454,14.55737066,13.91236891,14.5146544,13482292
10/25/16,14.42922401,15.32624606,14.07895878,14.24982058,19976792
10/26/16,14.22418785,14.48048051,14.08749909,14.39504962,11473869
10/27/16,14.39505005,14.76240173,14.19856015,14.60862645,13324513
10/28/16,14.59154415,14.86492177,14.26690864,14.36088118,16942288
10/31/16,15.0272398,15.05286956,14.52319923,14.66843128,15423124
11/1/16,15.72776794,16.00114551,15.35187298,15.36895948,26240842
11/2/16,15.4971056,16.18909442,15.27498591,15.94988823,25091451
11/3/16,15.65942192,15.91571295,15.3177,15.37750113,12348641
11/4/16,15.60816383,15.70213634,15.38997443,15.63379196,11741792
11/7/16,14.82220554,15.06995337,14.53174145,15.00160897,14293399
11/8/16,14.65134239,15.07849524,14.51465361,14.83074744,14307006
11/9/16,14.73677254,15.63806526,14.33952028,15.63379282,33906934
11/10/16,13.47240257,14.63425733,13.31008402,14.6086292,36116815
11/11/16,12.6778965,13.51511568,12.52412122,13.48948674,34915999
11/14/16,12.5070343,12.95127279,11.91756298,12.43868992,35864350
11/15/16,13.31008434,13.32717085,12.54975189,12.62663954,27128787
11/16/16,13.32716942,13.45958658,13.07942079,13.28445397,16732824
11/17/16,13.12213516,13.6347189,12.90855874,13.36988378,16128399
11/18/16,13.06233215,13.12213328,12.76332488,12.96835883,14552728
11/21/16,13.14776516,13.36134159,13.09650646,13.28445394,10223569
11/22/16,13.11359215,13.22465117,12.63518062,13.21610873,14780572
11/23/16,12.49849224,12.62663777,12.25928688,12.51557793,21369652
11/25/16,12.60955048,12.77186818,12.48140415,12.60955048,8003210
11/28/16,13.17415714,13.2083757,12.74642476,12.90896352,15149113
11/29/16,13.20837784,13.28536981,12.84052848,12.90041076,14885748
11/30/16,12.8490839,13.05439529,12.58388941,13.00306704,22946337
12/1/16,12.8490839,13.0971687,12.65232654,12.7892008,18419559
12/2/16,13.39657879,13.56767159,12.86191328,13.0372835,19257413
12/5/16,13.43935299,13.64466436,12.96884715,13.13138593,22994176
12/6/16,13.25115108,13.63611013,13.15705024,13.41368987,17459282
12/7/16,13.50778961,13.67888241,13.38802424,13.40513393,16784944
12/8/16,13.61899853,13.64466224,13.46501462,13.47356946,10826997
12/9/16,13.2169323,13.56767277,13.10572176,13.5505639,15556754
12/12/16,13.09716797,13.36236163,12.90896546,13.32814307,18397036
12/13/16,13.46501637,13.50778977,13.0287291,13.0287291,14778574
12/14/16,12.60099316,13.80719811,12.58388429,13.6018868,32174862
12/15/16,11.97651005,12.27592313,11.80969463,12.1903763,37333459
12/16/16,12.21603584,12.37429717,11.92517771,12.16470842,28359496
12/19/16,12.18181896,12.32724805,12.04494472,12.19892865,13865321
12/20/16,12.26736641,12.32724869,11.92517997,11.96795338,13240470
12/21/16,12.11338329,12.26308982,11.98506388,12.19037527,13506096
12/22/16,12.07915974,12.25880733,12.00216779,12.07915974,11046825
12/23/16,12.44701195,12.48978535,12.11338041,12.1304901,12430016
12/27/16,12.7122097,12.80631137,12.49834345,12.58389028,11183050
12/28/16,13.07150459,13.08861428,12.52400753,12.6608818,18024096
12/29/16,14.02106953,14.08095181,13.27681596,13.34525309,29860011
12/30/16,13.67032433,14.40602443,13.63696158,14.0638389,18792684
1/3/17,14.02106953,14.06384375,13.57195077,13.68743873,18579457
1/4/17,14.02961922,14.22637568,13.83286275,14.16649342,13708466
1/5/17,14.85942364,14.97063334,14.33758961,14.3546993,26855464
1/6/17,14.48301888,14.85942383,14.27770753,14.56001084,17819349
1/9/17,14.51723957,14.79954294,14.42741614,14.78243488,15596053
1/10/17,14.37180805,14.73110333,14.16649669,14.5685662,17280507
1/11/17,14.26915169,14.38036138,13.80719996,14.3375888,22505490
1/12/17,14.44879913,14.7824315,14.28626201,14.58567336,21007913
1/13/17,14.43169498,14.49157727,14.07239963,14.33759331,12425310
1/17/17,14.74821281,15.15028068,14.69688538,15.05618066,18819863
1/18/17,14.38891983,14.77062778,14.26915526,14.70544257,17106308
1/19/17,14.47446823,14.57430033,14.15794546,14.23493744,15552972
1/20/17,14.63700867,14.83376525,14.47446984,14.51724244,17743124
1/23/17,15.24438572,15.25294056,14.72255156,14.88509036,19933742
1/24/17,15.50957966,15.697783,15.15883914,15.21872306,28880554
1/25/17,15.44969654,15.46680623,15.10751089,15.19305771,18383061
1/26/17,15.28715324,15.44969034,14.99629515,15.03906772,19269833
1/27/17,15.21871758,15.47535633,15.15027883,15.270045,13233304
1/30/17,15.40692616,15.66356502,15.26149703,15.32137932,17194439
1/31/17,15.77477169,15.91164593,15.61223292,15.79187975,22456742
2/1/17,15.80899239,15.84406676,15.44969703,15.53524385,16179917
2/2/17,16.2025032,16.2281661,15.90309021,16.21105805,17869038
2/3/17,16.19394493,16.40781108,16.05707073,16.0998433,11772462
2/6/17,16.61313057,16.61313057,16.21961582,16.39926432,12250676
2/7/17,16.53613663,16.67301088,16.25383327,16.42492691,13155813
2/8/17,16.75855827,16.80988571,16.5404138,16.6815663,12512290
2/9/17,16.38214493,16.80987718,16.2794901,16.7927675,14417512
2/10/17,16.67300415,16.68155899,16.08273314,16.12550735,15641407
2/13/17,16.61313057,16.69012255,16.43776031,16.50192084,11872562
2/14/17,16.48480606,16.74760438,16.33937699,16.71578193,14019148
2/15/17,16.52758026,16.57035448,16.11695753,16.25383178,12769294
2/16/17,17.53702545,17.74233677,16.80988017,16.88687212,34703040
2/17/17,17.25472069,17.77655461,17.24616585,17.46858683,17084437
2/21/17,17.20339775,17.23761549,16.86976537,17.09218641,11707227
2/22/17,16.99808884,17.18629053,16.69012094,17.05797112,13641269
2/23/17,16.84410286,17.33171755,16.83554802,17.26328043,15881462
2/24/17,16.74129295,17.16967812,16.71558926,17.13540652,13358927
2/27/17,16.20153046,17.25107467,16.10728518,16.78413467,19347537
2/28/17,15.91879368,16.58707517,15.43900272,16.42428834,32529101
3/1/17,16.20153046,16.38145312,15.54181676,15.62749414,18155741
3/2/17,15.45613956,15.85882108,15.35332639,15.75600791,32753180
3/3/17,15.62748718,15.7859892,15.21623791,15.3447531,21509470
3/6/17,15.43899918,15.62748803,15.26336135,15.60178434,13079779
3/7/17,15.22480869,15.41329757,15.07058978,15.25051076,13903205
3/8/17,15.26764202,15.41329299,14.86496069,15.04488161,13072269
3/9/17,15.18196964,15.39616222,15.13913178,15.23337704,8733717
3/10/17,15.59321404,15.67032346,15.2076669,15.27620843,12912601
3/13/17,15.65319252,15.7517209,15.45613576,15.74743613,9828059
3/14/17,15.25050354,15.85024312,15.18196201,15.61891486,12901296
3/15/17,16.29576683,16.33860468,15.16483062,15.37902313,23301673
3/16/17,16.20153046,16.7070252,16.16297572,16.65561942,15765385
3/17/17,16.15011597,16.48597,16.06443863,16.30433484,15091460
3/20/17,16.33004189,16.37288138,16.1244172,16.21866246,7910154
3/21/17,16.66418266,16.78412998,16.35574484,16.37288064,14108852
3/22/17,16.68989372,16.93835802,16.54424263,16.84411272,9930526
3/23/17,16.59563828,16.83553287,16.33860625,16.74985553,11467757
3/24/17,16.45855331,16.62990799,16.42428336,16.5013928,6517621
3/27/17,16.79269791,16.93834892,16.61706006,16.8098337,10211219
3/28/17,16.34717751,16.92121368,16.28720385,16.7241569,11304275
3/29/17,16.44142342,16.46712548,16.21009503,16.27863659,7267372
3/30/17,16.14154816,16.43285011,16.01303297,16.33003698,8693434
3/31/17,16.27005959,16.49281995,16.0901387,16.17581438,8676734
4/3/17,16.54423332,16.55708599,16.21009344,16.23579714,6702637
4/4/17,16.67274666,16.73272194,16.56076752,16.6384767,6834703
4/5/17,16.58707428,16.7412932,16.29577223,16.43285536,9586204
4/6/17,16.51852798,16.61277158,16.40714696,16.59563742,7323529
